#,Date-Time (PST),Ch:1 - Temperature   (Â°C),Button Down,Button Up,Host Connected,End of File
317,01/17/2024 12:25:00,19.39,,,,
318,01/17/2024 12:30:00,19.35,,,,
319,01/17/2024 12:35:00,19.39,,,,
320,01/17/2024 12:40:00,19.43,,,,
321,01/17/2024 12:45:00,19.43,,,,
322,01/17/2024 12:50:00,19.39,,,,
323,01/17/2024 12:55:00,19.43,,,,
324,01/17/2024 13:00:00,19.39,,,,
325,01/17/2024 13:05:00,19.39,,,,
326,01/17/2024 13:10:00,19.47,,,,
327,01/17/2024 13:15:00,19.43,,,,
328,01/17/2024 13:20:00,19.47,,,,
329,01/17/2024 13:25:00,19.43,,,,
330,01/17/2024 13:30:00,19.43,,,,
331,01/17/2024 13:35:00,19.43,,,,
332,01/17/2024 13:40:00,19.43,,,,
333,01/17/2024 13:45:00,19.47,,,,
334,01/17/2024 13:50:00,19.43,,,,
335,01/17/2024 13:55:00,19.39,,,,
336,01/17/2024 14:00:00,19.39,,,,
337,01/17/2024 14:05:00,19.43,,,,
338,01/17/2024 14:10:00,19.43,,,,
339,01/17/2024 14:15:00,19.47,,,,
340,01/17/2024 14:20:00,19.47,,,,
341,01/17/2024 14:25:00,19.47,,,,
342,01/17/2024 14:30:00,19.47,,,,
343,01/17/2024 14:35:00,19.47,,,,
344,01/17/2024 14:40:00,19.47,,,,
345,01/17/2024 14:45:00,19.47,,,,
346,01/17/2024 14:50:00,19.47,,,,
347,01/17/2024 14:55:00,19.52,,,,
348,01/17/2024 15:00:00,19.52,,,,
349,01/17/2024 15:05:00,19.52,,,,
350,01/17/2024 15:10:00,19.52,,,,
351,01/17/2024 15:15:00,19.47,,,,
352,01/17/2024 15:20:00,19.52,,,,
353,01/17/2024 15:25:00,19.52,,,,
354,01/17/2024 15:30:00,19.47,,,,
355,01/17/2024 15:35:00,19.56,,,,
356,01/17/2024 15:40:00,19.56,,,,
357,01/17/2024 15:45:00,19.56,,,,
358,01/17/2024 15:50:00,19.56,,,,
359,01/17/2024 15:55:00,19.56,,,,
360,01/17/2024 16:00:00,19.56,,,,
361,01/17/2024 16:05:00,19.52,,,,
362,01/17/2024 16:10:00,19.52,,,,
363,01/17/2024 16:15:00,19.52,,,,
364,01/17/2024 16:20:00,19.56,,,,
365,01/17/2024 16:25:00,19.52,,,,
366,01/17/2024 16:30:00,19.52,,,,
367,01/17/2024 16:35:00,19.56,,,,
368,01/17/2024 16:40:00,19.52,,,,
369,01/17/2024 16:45:00,19.56,,,,
370,01/17/2024 16:50:00,19.56,,,,
371,01/17/2024 16:55:00,19.52,,,,
372,01/17/2024 17:00:00,19.56,,,,
373,01/17/2024 17:05:00,19.52,,,,
374,01/17/2024 17:10:00,19.52,,,,
375,01/17/2024 17:15:00,19.56,,,,
376,01/17/2024 17:20:00,19.52,,,,
377,01/17/2024 17:25:00,19.52,,,,
378,01/17/2024 17:30:00,19.56,,,,
379,01/17/2024 17:35:00,19.52,,,,
380,01/17/2024 17:40:00,19.56,,,,
381,01/17/2024 17:45:00,19.56,,,,
382,01/17/2024 17:50:00,19.52,,,,
383,01/17/2024 17:55:00,19.52,,,,
384,01/17/2024 18:00:00,19.52,,,,
385,01/17/2024 18:05:00,19.56,,,,
386,01/17/2024 18:10:00,19.56,,,,
387,01/17/2024 18:15:00,19.56,,,,
388,01/17/2024 18:20:00,19.52,,,,
389,01/17/2024 18:25:00,19.52,,,,
390,01/17/2024 18:30:00,19.56,,,,
391,01/17/2024 18:35:00,19.52,,,,
392,01/17/2024 18:40:00,19.52,,,,
393,01/17/2024 18:45:00,19.52,,,,
394,01/17/2024 18:50:00,19.52,,,,
395,01/17/2024 18:55:00,19.52,,,,
396,01/17/2024 19:00:00,19.56,,,,
397,01/17/2024 19:05:00,19.47,,,,
398,01/17/2024 19:10:00,19.56,,,,
399,01/17/2024 19:15:00,19.52,,,,
400,01/17/2024 19:20:00,19.52,,,,
401,01/17/2024 19:25:00,19.52,,,,
402,01/17/2024 19:30:00,19.52,,,,
403,01/17/2024 19:35:00,19.47,,,,
404,01/17/2024 19:40:00,19.52,,,,
405,01/17/2024 19:45:00,19.52,,,,
406,01/17/2024 19:50:00,19.56,,,,
407,01/17/2024 19:55:00,19.47,,,,
408,01/17/2024 20:00:00,19.52,,,,
409,01/17/2024 20:05:00,19.52,,,,
410,01/17/2024 20:10:00,19.52,,,,
411,01/17/2024 20:15:00,19.56,,,,
412,01/17/2024 20:20:00,19.52,,,,
413,01/17/2024 20:25:00,19.56,,,,
414,01/17/2024 20:30:00,19.47,,,,
415,01/17/2024 20:35:00,19.47,,,,
416,01/17/2024 20:40:00,19.47,,,,
417,01/17/2024 20:45:00,19.52,,,,
418,01/17/2024 20:50:00,19.47,,,,
419,01/17/2024 20:55:00,19.47,,,,
420,01/17/2024 21:00:00,19.47,,,,
421,01/17/2024 21:05:00,19.56,,,,
422,01/17/2024 21:10:00,19.52,,,,
423,01/17/2024 21:15:00,19.52,,,,
424,01/17/2024 21:20:00,19.47,,,,
425,01/17/2024 21:25:00,19.43,,,,
426,01/17/2024 21:30:00,19.47,,,,
427,01/17/2024 21:35:00,19.43,,,,
428,01/17/2024 21:40:00,19.47,,,,
429,01/17/2024 21:45:00,19.43,,,,
430,01/17/2024 21:50:00,19.43,,,,
431,01/17/2024 21:55:00,19.43,,,,
432,01/17/2024 22:00:00,19.47,,,,
433,01/17/2024 22:05:00,19.43,,,,
434,01/17/2024 22:10:00,19.43,,,,
435,01/17/2024 22:15:00,19.43,,,,
436,01/17/2024 22:20:00,19.43,,,,
437,01/17/2024 22:25:00,19.43,,,,
438,01/17/2024 22:30:00,19.47,,,,
439,01/17/2024 22:35:00,19.43,,,,
440,01/17/2024 22:40:00,19.43,,,,
441,01/17/2024 22:45:00,19.43,,,,
442,01/17/2024 22:50:00,19.43,,,,
443,01/17/2024 22:55:00,19.43,,,,
444,01/17/2024 23:00:00,19.39,,,,
445,01/17/2024 23:05:00,19.43,,,,
446,01/17/2024 23:10:00,19.35,,,,
447,01/17/2024 23:15:00,19.39,,,,
448,01/17/2024 23:20:00,19.43,,,,
449,01/17/2024 23:25:00,19.39,,,,
450,01/17/2024 23:30:00,19.39,,,,
451,01/17/2024 23:35:00,19.39,,,,
452,01/17/2024 23:40:00,19.39,,,,
453,01/17/2024 23:45:00,19.35,,,,
454,01/17/2024 23:50:00,19.39,,,,
455,01/17/2024 23:55:00,19.35,,,,
456,01/18/2024 00:00:00,19.39,,,,
457,01/18/2024 00:05:00,19.35,,,,
458,01/18/2024 00:10:00,19.39,,,,
459,01/18/2024 00:15:00,19.35,,,,
460,01/18/2024 00:20:00,19.35,,,,
461,01/18/2024 00:25:00,19.39,,,,
462,01/18/2024 00:30:00,19.35,,,,
463,01/18/2024 00:35:00,19.35,,,,
464,01/18/2024 00:40:00,19.30,,,,
465,01/18/2024 00:45:00,19.35,,,,
466,01/18/2024 00:50:00,19.35,,,,
467,01/18/2024 00:55:00,19.30,,,,
468,01/18/2024 01:00:00,19.35,,,,
469,01/18/2024 01:05:00,19.30,,,,
470,01/18/2024 01:10:00,19.30,,,,
471,01/18/2024 01:15:00,19.35,,,,
472,01/18/2024 01:20:00,19.26,,,,
473,01/18/2024 01:25:00,19.30,,,,
474,01/18/2024 01:30:00,19.30,,,,
475,01/18/2024 01:35:00,19.30,,,,
476,01/18/2024 01:40:00,19.30,,,,
477,01/18/2024 01:45:00,19.30,,,,
478,01/18/2024 01:50:00,19.30,,,,
479,01/18/2024 01:55:00,19.26,,,,
480,01/18/2024 02:00:00,19.30,,,,
481,01/18/2024 02:05:00,19.35,,,,
482,01/18/2024 02:10:00,19.30,,,,
483,01/18/2024 02:15:00,19.35,,,,
484,01/18/2024 02:20:00,19.30,,,,
485,01/18/2024 02:25:00,19.30,,,,
486,01/18/2024 02:30:00,19.26,,,,
487,01/18/2024 02:35:00,19.30,,,,
488,01/18/2024 02:40:00,19.30,,,,
489,01/18/2024 02:45:00,19.26,,,,
490,01/18/2024 02:50:00,19.26,,,,
491,01/18/2024 02:55:00,19.30,,,,
492,01/18/2024 03:00:00,19.26,,,,
493,01/18/2024 03:05:00,19.30,,,,
494,01/18/2024 03:10:00,19.30,,,,
495,01/18/2024 03:15:00,19.22,,,,
496,01/18/2024 03:20:00,19.26,,,,
497,01/18/2024 03:25:00,19.30,,,,
498,01/18/2024 03:30:00,19.26,,,,
499,01/18/2024 03:35:00,19.30,,,,
500,01/18/2024 03:40:00,19.30,,,,
501,01/18/2024 03:45:00,19.26,,,,
502,01/18/2024 03:50:00,19.30,,,,
503,01/18/2024 03:55:00,19.26,,,,
504,01/18/2024 04:00:00,19.30,,,,
505,01/18/2024 04:05:00,19.26,,,,
506,01/18/2024 04:10:00,19.26,,,,
507,01/18/2024 04:15:00,19.26,,,,
508,01/18/2024 04:20:00,19.22,,,,
509,01/18/2024 04:25:00,19.26,,,,
510,01/18/2024 04:30:00,19.26,,,,
511,01/18/2024 04:35:00,19.22,,,,
512,01/18/2024 04:40:00,19.26,,,,
513,01/18/2024 04:45:00,19.22,,,,
514,01/18/2024 04:50:00,19.22,,,,
515,01/18/2024 04:55:00,19.22,,,,
516,01/18/2024 05:00:00,19.17,,,,
517,01/18/2024 05:05:00,19.22,,,,
518,01/18/2024 05:10:00,19.22,,,,
519,01/18/2024 05:15:00,19.22,,,,
520,01/18/2024 05:20:00,19.17,,,,
521,01/18/2024 05:25:00,19.17,,,,
522,01/18/2024 05:30:00,19.17,,,,
523,01/18/2024 05:35:00,19.17,,,,
524,01/18/2024 05:40:00,19.22,,,,
525,01/18/2024 05:45:00,19.17,,,,
526,01/18/2024 05:50:00,19.17,,,,
527,01/18/2024 05:55:00,19.13,,,,
528,01/18/2024 06:00:00,19.22,,,,
529,01/18/2024 06:05:00,19.13,,,,
530,01/18/2024 06:10:00,19.13,,,,
531,01/18/2024 06:15:00,19.13,,,,
532,01/18/2024 06:20:00,19.13,,,,
533,01/18/2024 06:25:00,19.13,,,,
534,01/18/2024 06:30:00,19.17,,,,
535,01/18/2024 06:35:00,19.13,,,,
536,01/18/2024 06:40:00,19.09,,,,
537,01/18/2024 06:45:00,19.13,,,,
538,01/18/2024 06:50:00,19.09,,,,
539,01/18/2024 06:55:00,19.13,,,,
540,01/18/2024 07:00:00,19.09,,,,
541,01/18/2024 07:05:00,19.05,,,,
542,01/18/2024 07:10:00,19.09,,,,
543,01/18/2024 07:15:00,19.13,,,,
544,01/18/2024 07:20:00,19.09,,,,
545,01/18/2024 07:25:00,19.09,,,,
546,01/18/2024 07:30:00,19.09,,,,
547,01/18/2024 07:35:00,19.05,,,,
548,01/18/2024 07:40:00,19.09,,,,
549,01/18/2024 07:45:00,19.05,,,,
550,01/18/2024 07:50:00,19.09,,,,
551,01/18/2024 07:55:00,19.00,,,,
552,01/18/2024 08:00:00,19.00,,,,
553,01/18/2024 08:05:00,19.00,,,,
554,01/18/2024 08:10:00,19.05,,,,
555,01/18/2024 08:15:00,19.05,,,,
556,01/18/2024 08:20:00,19.00,,,,
557,01/18/2024 08:25:00,19.00,,,,
558,01/18/2024 08:30:00,19.00,,,,
559,01/18/2024 08:35:00,19.00,,,,
560,01/18/2024 08:40:00,19.00,,,,
561,01/18/2024 08:45:00,19.00,,,,
562,01/18/2024 08:50:00,19.00,,,,
563,01/18/2024 08:55:00,19.00,,,,
564,01/18/2024 09:00:00,19.00,,,,
565,01/18/2024 09:05:00,19.00,,,,
566,01/18/2024 09:10:00,19.00,,,,
567,01/18/2024 09:15:00,19.00,,,,
568,01/18/2024 09:20:00,19.00,,,,
569,01/18/2024 09:25:00,19.05,,,,
570,01/18/2024 09:30:00,19.00,,,,
571,01/18/2024 09:35:00,19.00,,,,
572,01/18/2024 09:40:00,19.00,,,,
573,01/18/2024 09:45:00,19.05,,,,
574,01/18/2024 09:50:00,19.05,,,,
575,01/18/2024 09:55:00,19.00,,,,
576,01/18/2024 10:00:00,19.05,,,,
577,01/18/2024 10:05:00,19.05,,,,
578,01/18/2024 10:10:00,19.05,,,,
579,01/18/2024 10:15:00,19.05,,,,
580,01/18/2024 10:20:00,19.05,,,,
581,01/18/2024 10:25:00,19.09,,,,
582,01/18/2024 10:30:00,19.00,,,,
583,01/18/2024 10:35:00,19.05,,,,
584,01/18/2024 10:40:00,19.05,,,,
585,01/18/2024 10:45:00,19.05,,,,
586,01/18/2024 10:50:00,19.05,,,,
587,01/18/2024 10:55:00,19.09,,,,
588,01/18/2024 11:00:00,19.09,,,,
589,01/18/2024 11:05:00,19.09,,,,
590,01/18/2024 11:10:00,19.09,,,,
591,01/18/2024 11:15:00,19.13,,,,
592,01/18/2024 11:20:00,19.05,,,,
593,01/18/2024 11:25:00,19.09,,,,
594,01/18/2024 11:30:00,19.13,,,,
595,01/18/2024 11:35:00,19.13,,,,
596,01/18/2024 11:40:00,19.13,,,,
597,01/18/2024 11:45:00,19.13,,,,
598,01/18/2024 11:50:00,19.13,,,,
599,01/18/2024 11:55:00,19.13,,,,
600,01/18/2024 12:00:00,19.09,,,,
601,01/18/2024 12:05:00,19.09,,,,
602,01/18/2024 12:10:00,19.13,,,,
603,01/18/2024 12:15:00,19.13,,,,
604,01/18/2024 12:20:00,19.13,,,,
605,01/18/2024 12:25:00,19.13,,,,
606,01/18/2024 12:30:00,19.13,,,,
607,01/18/2024 12:35:00,19.13,,,,
608,01/18/2024 12:40:00,19.17,,,,
609,01/18/2024 12:45:00,19.22,,,,
610,01/18/2024 12:50:00,19.13,,,,
611,01/18/2024 12:55:00,19.17,,,,
612,01/18/2024 13:00:00,19.17,,,,
613,01/18/2024 13:05:00,19.17,,,,
614,01/18/2024 13:10:00,19.17,,,,
615,01/18/2024 13:15:00,19.22,,,,
616,01/18/2024 13:20:00,19.17,,,,
617,01/18/2024 13:25:00,19.13,,,,
618,01/18/2024 13:30:00,19.17,,,,
619,01/18/2024 13:35:00,19.17,,,,
620,01/18/2024 13:40:00,19.22,,,,
621,01/18/2024 13:45:00,19.22,,,,
622,01/18/2024 13:50:00,19.22,,,,
623,01/18/2024 13:55:00,19.22,,,,
624,01/18/2024 14:00:00,19.22,,,,
625,01/18/2024 14:05:00,19.26,,,,
626,01/18/2024 14:10:00,19.26,,,,
627,01/18/2024 14:15:00,19.22,,,,
628,01/18/2024 14:20:00,19.22,,,,
629,01/18/2024 14:25:00,19.30,,,,
630,01/18/2024 14:30:00,19.30,,,,
631,01/18/2024 14:35:00,19.30,,,,
632,01/18/2024 14:39:15,,Logged,Logged,,
633,01/18/2024 14:39:18,,,,Logged,Logged
